鄉鎮市區,交易年月日,建物移轉總面積平方公尺,總價元,車位總價元,資料來源,縣市,房屋單價（元/平方公尺）
安樂區,1120902,133.56,26790000,0,成屋,基隆市,200584.00718778078
安樂區,1120905,122.1,11700000,1500000,成屋,基隆市,83538.08353808355
安樂區,1120913,121.55,11430000,1400000,成屋,基隆市,82517.48251748252
安樂區,1120913,120.53,12800000,1600000,成屋,基隆市,92922.92375342238
安樂區,1120923,121.18,12600000,1600000,成屋,基隆市,90774.05512460801
信義區,1120922,70.8,10500000,0,成屋,基隆市,148305.08474576272
安樂區,1120907,252.43,20300000,0,成屋,基隆市,80418.33379550766
安樂區,1120929,70.71000000000001,9000000,0,成屋,基隆市,127280.44123886294
暖暖區,1120927,81.60000000000001,5000000,0,成屋,基隆市,61274.50980392156
信義區,1120924,213.25,9370000,0,成屋,基隆市,43939.03868698711
信義區,1120923,100.09,5000000,0,成屋,基隆市,49955.04046358277
安樂區,1120808,123.22,2900000,0,成屋,基隆市,23535.140399285832
安樂區,1120814,109.8,4650000,0,成屋,基隆市,42349.72677595628
信義區,1120806,215.11,15800000,1500000,成屋,基隆市,66477.61610338897
信義區,1120804,279.83,34500000,0,成屋,基隆市,123289.13983489976
信義區,1120815,95.7,3500000,0,成屋,基隆市,36572.62277951933
仁愛區,1120807,151.64,12800000,0,成屋,基隆市,84410.44579266685
中正區,1120806,132.14,10100000,0,成屋,基隆市,76434.08506129863
安樂區,1120813,69.56,1800000,0,成屋,基隆市,25876.94077055779
七堵區,1120813,74.74,5300000,0,成屋,基隆市,70912.49665507092
仁愛區,1120815,100.56,4400000,0,成屋,基隆市,43754.97215592681
仁愛區,1120815,100.56,5800000,0,成屋,基隆市,57677.00875099443
中山區,1120811,87.0,2100000,0,成屋,基隆市,24137.931034482757
安樂區,1120801,416.61,21930000,0,成屋,基隆市,52639.15892561388
安樂區,1120823,28.52,2850000,0,成屋,基隆市,99929.87377279102
信義區,1120819,267.97,15690000,1500000,成屋,基隆市,52953.688845766315
信義區,1120816,96.45,4700000,0,成屋,基隆市,48729.91187143598
七堵區,1120805,129.98,8500000,1100000,成屋,基隆市,56931.8356670257
仁愛區,1120809,51.06,11450000,0,成屋,基隆市,224245.9851155503
信義區,1120816,111.32,6280000,0,成屋,基隆市,56413.94178943586
中山區,1120821,164.47,14300000,0,成屋,基隆市,86945.947589226
安樂區,1120804,170.88,12100000,0,成屋,基隆市,70809.92509363296
信義區,1120805,104.7,6400000,0,成屋,基隆市,61127.02960840496
安樂區,1120806,122.44,2670000,0,成屋,基隆市,21806.59915060438
安樂區,1120806,123.79,4020000,0,成屋,基隆市,32474.351724695047
中正區,1120801,151.7,6000000,0,成屋,基隆市,39551.746868820046
中山區,1120804,273.09000000000003,13000000,3000000,成屋,基隆市,36617.96477351788
仁愛區,1120811,76.37,3500000,0,成屋,基隆市,45829.514207149405
安樂區,1120812,89.1,5300000,0,成屋,基隆市,59483.726150392824
中正區,1120812,37.7,2500000,0,成屋,基隆市,66312.99734748011
中正區,1120809,118.04,5000000,0,成屋,基隆市,42358.52253473399
信義區,1120815,98.18,4300000,0,成屋,基隆市,43797.107353839885
七堵區,1120826,57.1,2500000,0,成屋,基隆市,43782.83712784588
中山區,1120811,227.79,14600000,0,成屋,基隆市,64094.12177883138
中正區,1120804,153.6,5800000,0,成屋,基隆市,37760.41666666667
信義區,1120815,123.57,9600000,0,成屋,基隆市,77688.75940762322
中正區,1120819,47.7,900000,0,成屋,基隆市,18867.924528301886
中正區,1120824,106.28,3650000,0,成屋,基隆市,34343.24426044411
中山區,1120824,50.96,2000000,0,成屋,基隆市,39246.46781789639
七堵區,1120815,109.04,7000000,0,成屋,基隆市,64196.62509170946
安樂區,1120813,153.66,10750000,0,成屋,基隆市,69959.65117792529
安樂區,1120811,135.57,4150000,0,成屋,基隆市,30611.492218042342
中正區,1120802,48.89,1800000,0,成屋,基隆市,36817.34506033954
中正區,1120811,114.49,5100000,0,成屋,基隆市,44545.37514193379
中山區,1120811,177.82,8250000,0,成屋,基隆市,46395.23113260601
中正區,1120801,89.1,3300000,0,成屋,基隆市,37037.03703703704
安樂區,1120805,99.22,2400000,0,成屋,基隆市,24188.671638782504
中正區,1120812,147.55,6300000,0,成屋,基隆市,42697.390715011854
安樂區,1120811,112.41,6650000,0,成屋,基隆市,59158.437861400234
信義區,1120823,76.03,6950000,0,成屋,基隆市,91411.28501907142
中正區,1120803,97.44,5300000,0,成屋,基隆市,54392.446633825944
安樂區,1120820,70.13,4400000,0,成屋,基隆市,62740.62455439898
中正區,1120814,54.0,3650000,0,成屋,基隆市,67592.5925925926
暖暖區,1120830,75.86,1650000,0,成屋,基隆市,21750.59319799631
仁愛區,1120820,69.66,3300000,0,成屋,基隆市,47372.954349698535
信義區,1120814,90.52,6800000,0,成屋,基隆市,75121.52010605391
安樂區,1120828,84.12,2300000,0,成屋,基隆市,27341.89253447456
中正區,1120831,78.61,5300000,0,成屋,基隆市,67421.44765297035
信義區,1120815,70.04,5100000,0,成屋,基隆市,72815.53398058252
安樂區,1120823,48.12,240000,0,成屋,基隆市,4987.5311720698255
中山區,1120809,110.07,4000000,0,成屋,基隆市,36340.51058417371
安樂區,1120803,136.43,8500000,0,成屋,基隆市,62303.01253390017
七堵區,1120815,68.45,4300000,0,成屋,基隆市,62819.57633308984
安樂區,1120820,113.4,8150000,0,成屋,基隆市,71869.4885361552
信義區,1120802,114.12,4650000,0,成屋,基隆市,40746.5825446898
暖暖區,1120814,146.62,12600000,0,成屋,基隆市,85936.43432001091
七堵區,1120819,50.13,2500000,0,成屋,基隆市,49870.33712347895
中正區,1120810,181.82,8800000,0,成屋,基隆市,48399.516004839956
七堵區,1120830,90.96,4200000,0,成屋,基隆市,46174.142480211085
中正區,1120804,123.68,8650000,0,成屋,基隆市,69938.5510996119
信義區,1120812,202.79,15680000,1300000,成屋,基隆市,70910.79441787071
七堵區,1120823,256.52,16500000,0,成屋,基隆市,64322.469982847346
安樂區,1120817,96.02,5200000,0,成屋,基隆市,54155.38429493856
信義區,1120814,355.05,39800000,0,成屋,基隆市,112096.88776228699
安樂區,1120812,124.07,6000000,0,成屋,基隆市,48359.79688885307
仁愛區,1120820,88.53,3500000,0,成屋,基隆市,39534.62103241839
暖暖區,1120801,115.24,3000000,0,成屋,基隆市,26032.627559875044
中正區,1120820,67.35,2700000,0,成屋,基隆市,40089.0868596882
七堵區,1120828,62.41,2700000,0,成屋,基隆市,43262.297708700535
七堵區,1120802,149.5,8500000,0,成屋,基隆市,56856.1872909699
中正區,1120813,30.9,1850000,0,成屋,基隆市,59870.5501618123
中正區,1120813,32.55,2300000,0,成屋,基隆市,70660.52227342551
暖暖區,1120808,94.27,6660000,0,成屋,基隆市,70648.13832608465
暖暖區,1120808,92.87,6780000,0,成屋,基隆市,73005.27619252719
中正區,1120810,113.16,7000000,0,成屋,基隆市,61859.31424531637
安樂區,1120810,119.77,7000000,0,成屋,基隆市,58445.35359438925
安樂區,1120804,65.69,4600000,0,成屋,基隆市,70025.87912924342
中山區,1120822,106.87,5600000,0,成屋,基隆市,52400.1122859549
中山區,1120825,55.25,5760000,0,成屋,基隆市,104253.39366515836
七堵區,1120819,50.06999999999999,3900000,0,成屋,基隆市,77890.95266626724
信義區,1120805,103.18,9000000,0,成屋,基隆市,87226.2066291917
安樂區,1120827,72.2,6000000,0,成屋,基隆市,83102.49307479223
中山區,1120831,79.94,3450000,0,成屋,基隆市,43157.36802601952
中山區,1120820,76.81,3800000,0,成屋,基隆市,49472.72490561125
七堵區,1120826,81.0,2800000,0,成屋,基隆市,34567.9012345679
安樂區,1120804,86.16,8700000,0,成屋,基隆市,100974.930362117
七堵區,1120829,64.42,4478100,0,成屋,基隆市,69514.12604781124
中正區,1120815,109.12,4300000,0,成屋,基隆市,39406.15835777126
仁愛區,1120813,60.16,1600000,0,成屋,基隆市,26595.744680851065
中正區,1120825,59.06,2440000,0,成屋,基隆市,41313.91804944124
信義區,1120821,122.04,5700000,0,成屋,基隆市,46705.99803343166
中正區,1120818,64.45,2800000,0,成屋,基隆市,43444.53064391
中正區,1120827,120.9,2500000,0,成屋,基隆市,20678.2464846981
七堵區,1120828,77.66,5300000,0,成屋,基隆市,68246.20139067732
安樂區,1120814,247.21,12100000,0,成屋,基隆市,48946.24003883338
七堵區,1120815,247.24,13880000,0,成屋,基隆市,56139.78320660087
安樂區,1120829,119.04,3000000,0,成屋,基隆市,25201.612903225807
暖暖區,1120818,160.57,9400000,0,成屋,基隆市,58541.4460982749
安樂區,1120819,114.82,8250000,0,成屋,基隆市,71851.59379898972
中山區,1120827,36.98,2550000,0,成屋,基隆市,68956.19253650622
中正區,1120812,120.63,5500000,0,成屋,基隆市,45593.965016994116
安樂區,1120805,237.21,15880000,0,成屋,基隆市,66944.90114244762
中山區,1120814,128.66,11800000,0,成屋,基隆市,91714.59661122339
信義區,1120805,97.15,3500000,0,成屋,基隆市,36026.76273803397
安樂區,1120822,108.47,7550000,0,成屋,基隆市,69604.49893979903
七堵區,1120822,86.73,3500000,0,成屋,基隆市,40355.12510088781
七堵區,1120818,106.02,6250000,0,成屋,基隆市,58951.141294095454
安樂區,1120826,92.89,3500000,0,成屋,基隆市,37678.97513187641
中正區,1120822,43.29,2680000,0,成屋,基隆市,61908.06190806191
中正區,1120826,63.47,4220000,0,成屋,基隆市,66488.10461635419
中正區,1120820,76.42,2500000,0,成屋,基隆市,32713.949227950798
仁愛區,1120831,112.14,5750000,0,成屋,基隆市,51275.19172462993
暖暖區,1120812,99.85,3950000,0,成屋,基隆市,39559.33900851277
安樂區,1120831,128.95999999999998,10500000,0,成屋,基隆市,81420.59553349877
信義區,1120812,75.32,2800000,0,成屋,基隆市,37174.72118959108
安樂區,1120815,72.41,3720000,0,成屋,基隆市,51374.119596740784
仁愛區,1120815,154.78,13000000,0,成屋,基隆市,83990.1796097687
信義區,1120808,102.57,7800000,0,成屋,基隆市,76045.62737642587
信義區,1120813,115.82,7600000,0,成屋,基隆市,65619.06406492835
七堵區,1120810,181.09,11300000,0,成屋,基隆市,62399.9116461428
中正區,1120812,103.76,4650000,0,成屋,基隆市,44814.95759444872
中正區,1120808,147.51999999999998,6500000,0,成屋,基隆市,44061.82212581345
中正區,1120819,67.62,4000000,0,成屋,基隆市,59154.096421177164
暖暖區,1120809,164.61,5450000,0,成屋,基隆市,33108.55962578215
安樂區,1120801,5136.29,592445049,0,成屋,基隆市,115344.93749379416
暖暖區,1120827,90.03999999999999,3000000,0,成屋,基隆市,33318.52509995558
安樂區,1120815,126.37,9000000,0,成屋,基隆市,71219.43499248239
安樂區,1120827,68.25,3520000,0,成屋,基隆市,51575.091575091574
安樂區,1120813,128.36,4500000,0,成屋,基隆市,35057.650358367086
安樂區,1120825,45.56,1500000,0,成屋,基隆市,32923.61720807726
中正區,1120811,120.57,6300000,0,成屋,基隆市,52251.803931326205
安樂區,1120818,209.49,12500000,0,成屋,基隆市,59668.719270609574
中正區,1120819,152.82999999999998,7800000,0,成屋,基隆市,51037.10004580253
安樂區,1120825,97.44,2550000,0,成屋,基隆市,26169.950738916257
七堵區,1120805,204.33,12000000,0,成屋,基隆市,58728.52738217589
七堵區,1120825,28.05,2400000,0,成屋,基隆市,85561.4973262032
中正區,1120829,233.13,14500000,0,成屋,基隆市,62197.057435765455
中山區,1120825,128.6,13360000,0,成屋,基隆市,103888.02488335926
暖暖區,1120809,94.26,2080000,0,成屋,基隆市,22066.624230850837
信義區,1120830,96.89,4060000,0,成屋,基隆市,41903.18918361028
七堵區,1120804,99.09,4380000,0,成屋,基隆市,44202.240387526486
暖暖區,1120806,202.87,10670000,0,成屋,基隆市,52595.258047025185
中正區,1120825,78.73,2000000,0,成屋,基隆市,25403.277022735932
安樂區,1120819,99.79,3100000,0,成屋,基隆市,31065.23699769516
信義區,1120815,59.82,4800000,0,成屋,基隆市,80240.7221664995
暖暖區,1120823,98.12,4200000,0,成屋,基隆市,42804.72890338361
信義區,1120813,176.95999999999998,15150000,0,成屋,基隆市,85612.56781193492
安樂區,1120825,113.28,5000000,0,成屋,基隆市,44138.418079096045
七堵區,1120805,78.83000000000001,2400000,0,成屋,基隆市,30445.261956108076
安樂區,1120825,70.29,7000000,0,成屋,基隆市,99587.4235310855
中山區,1120822,116.25,5800000,0,成屋,基隆市,49892.47311827957
中正區,1120820,114.72,6600000,0,成屋,基隆市,57531.38075313807
七堵區,1120822,120.39,9000000,0,成屋,基隆市,74757.039621231
中正區,1120802,120.18,7950000,0,成屋,基隆市,66150.77383924114
中山區,1120816,95.66,9000000,0,成屋,基隆市,94083.21137361489
七堵區,1120811,107.07,3600000,0,成屋,基隆市,33622.86354721211
信義區,1120823,108.51,4500000,0,成屋,基隆市,41470.83218136577
中正區,1120829,85.16,5400000,0,成屋,基隆市,63410.05166744951
中正區,1120826,72.5,3800000,0,成屋,基隆市,52413.793103448275
信義區,1120812,206.25,15680000,1300000,成屋,基隆市,69721.21212121213
信義區,1120812,234.28000000000003,17000000,1350000,成屋,基隆市,66800.40976609185
信義區,1120820,96.28,4050000,0,成屋,基隆市,42064.81096800997
中正區,1120825,65.13,4200000,0,成屋,基隆市,64486.411791801016
信義區,1120829,133.0,3500000,700000,成屋,基隆市,21052.63157894737
中山區,1120823,65.58,3200000,0,成屋,基隆市,48795.364440378165
安樂區,1120830,61.41,2800000,0,成屋,基隆市,45595.17993812083
信義區,1120816,96.71,2400000,0,成屋,基隆市,24816.461586185505
信義區,1120818,107.81,6680000,0,成屋,基隆市,61960.857063352196
安樂區,1120824,61.72,2750000,0,成屋,基隆市,44556.05962410888
七堵區,1120826,99.65,4800000,0,成屋,基隆市,48168.590065228294
安樂區,1120822,117.8,5200000,0,成屋,基隆市,44142.61460101868
安樂區,1120806,79.09,4360000,0,成屋,基隆市,55127.07042609685
信義區,1120820,213.44,11960000,0,成屋,基隆市,56034.48275862069
信義區,1120817,164.36,7600000,0,成屋,基隆市,46239.96106108542
信義區,1120822,111.83,6700000,0,成屋,基隆市,59912.36698560315
中正區,1120826,53.3,1850000,0,成屋,基隆市,34709.19324577862
安樂區,1120815,255.24,20100000,0,成屋,基隆市,78749.41231781853
中山區,1120819,177.72,14300000,1500000,成屋,基隆市,72023.40760747243
安樂區,1120828,85.65,6000000,0,成屋,基隆市,70052.5394045534
中正區,1120824,67.79,1350000,0,成屋,基隆市,19914.44165806166
暖暖區,1120824,91.26,2900000,0,成屋,基隆市,31777.33946964716
安樂區,1120831,49.95,3400000,0,成屋,基隆市,68068.06806806807
信義區,1120825,179.17000000000002,11980000,0,成屋,基隆市,66863.87230005022
仁愛區,1120828,101.45,4870000,0,成屋,基隆市,48003.942828979794
中正區,1120831,151.01999999999998,7250000,0,成屋,基隆市,48006.88650509867
中山區,1120823,165.37,15000000,1600000,成屋,基隆市,81030.41664147064
中山區,1120817,112.26,10600000,1650000,成屋,基隆市,79725.63691430607
安樂區,1120815,122.61,5500000,0,成屋,基隆市,44857.67881901965
信義區,1120816,88.71000000000001,6800000,0,成屋,基隆市,76654.2667117574
仁愛區,1120818,76.44,3800000,0,成屋,基隆市,49712.19256933543
中正區,1120829,150.26,7800000,0,成屋,基隆市,51910.02262744577
信義區,1120826,106.15,5300000,0,成屋,基隆市,49929.34526613283
安樂區,1120828,57.45,2050000,0,成屋,基隆市,35683.20278503046
暖暖區,1120814,122.43,6980000,0,成屋,基隆市,57012.17021971739
信義區,1120831,154.85,11250000,0,成屋,基隆市,72650.95253471102
安樂區,1120813,173.49,10800000,0,成屋,基隆市,62251.4265951928
中正區,1120821,123.34,24450000,0,成屋,基隆市,198232.527971461
暖暖區,1120827,129.85,5770000,0,成屋,基隆市,44435.8875625722
安樂區,1120829,134.99,6200000,0,成屋,基隆市,45929.32809837766
安樂區,1120821,81.97,3200000,0,成屋,基隆市,39038.67268512871
安樂區,1120820,118.82,7000000,0,成屋,基隆市,58912.64096953375
七堵區,1120817,109.31,5860000,0,成屋,基隆市,53609.00192114171
仁愛區,1120819,102.25,5200000,0,成屋,基隆市,50855.74572127139
信義區,1120821,81.54,3000000,0,成屋,基隆市,36791.75864606328
中正區,1120825,161.32,9200000,0,成屋,基隆市,57029.506570790974
七堵區,1120826,137.23,8550000,0,成屋,基隆市,62304.160897762886
信義區,1120807,134.01,7200000,0,成屋,基隆市,53727.33378106112
安樂區,1120826,107.63,8450000,0,成屋,基隆市,78509.70918888786
安樂區,1120825,92.82,3850000,0,成屋,基隆市,41478.129713423834
安樂區,1120829,163.89,7180000,0,成屋,基隆市,43809.87247544085
中正區,1120827,31.06,2300000,0,成屋,基隆市,74050.22537025114
中正區,1120822,79.25,3400000,0,成屋,基隆市,42902.20820189275
中山區,1120830,109.08,10000000,0,成屋,基隆市,91675.83425009168
中正區,1120827,90.56,3800000,0,成屋,基隆市,41961.13074204947
七堵區,1120807,203.27,12200000,1300000,成屋,基隆市,53623.25970384218
信義區,1120827,158.47,6080000,0,成屋,基隆市,38366.88332176437
中正區,1120817,62.4,4000000,0,成屋,基隆市,64102.5641025641
暖暖區,1120830,100.89,6100000,0,成屋,基隆市,60461.88918624244
仁愛區,1120830,104.09,8500000,0,成屋,基隆市,81660.10183495052
信義區,1120823,106.58,6500000,0,成屋,基隆市,60987.05197973354
中正區,1120819,93.12,4600000,0,成屋,基隆市,49398.62542955326
安樂區,1120831,52.31,3750000,0,成屋,基隆市,71688.01376409864
中正區,1120827,97.44,5500000,0,成屋,基隆市,56444.991789819374
中正區,1120819,95.34,4800000,0,成屋,基隆市,50346.12964128383
信義區,1120831,73.65,5500000,0,成屋,基隆市,74677.5288526816
安樂區,1120830,81.51,4800000,0,成屋,基隆市,58888.47994111152
七堵區,1120817,96.78,4000000,0,成屋,基隆市,41330.8534821244
安樂區,1120801,76.48,3700000,0,成屋,基隆市,48378.66108786611
中正區,1120814,138.4,7000000,0,成屋,基隆市,50578.03468208092
暖暖區,1120819,90.95,2500000,0,成屋,基隆市,27487.63056624519
安樂區,1120824,75.71,3100000,0,成屋,基隆市,40945.71390833444
